ID;3800.36447628866;3798.30465814433;3796.24484;3794.18502185567;3792.12520371134;3790.06538556701;3788.00556742268;3785.94574927835;3783.88593113402;3781.82611298969;3779.76629484536;3777.70647670103;3775.6466585567;3773.58684041237;3771.52702226804;3769.46720412371;3767.40738597938;3765.34756783505;3763.28774969072;3761.22793154639;3759.16811340206;3757.10829525773;3755.0484771134;3752.98865896907;3750.92884082474;3748.86902268041;3746.80920453608;3744.74938639175;3742.68956824742;3740.62975010309;3738.56993195876;3736.51011381443;3734.4502956701;3732.39047752577;3730.33065938144;3728.27084123711;3726.21102309278;3724.15120494845;3722.09138680412;3720.03156865979;3717.97175051546;3715.91193237113;3713.8521142268;3711.79229608247;3709.73247793814;3707.67265979381;3705.61284164948;3703.55302350515;3701.49320536082;3699.43338721649;3697.37356907217;3695.31375092783;3693.25393278351;3691.19411463918;3689.13429649485;3687.07447835052;3685.01466020619;3682.95484206186;3680.89502391753;3678.8352057732;3676.77538762887;3674.71556948454;3672.65575134021;3670.59593319588;3668.53611505155;3666.47629690722;3664.41647876289;3662.35666061856;3660.29684247423;3658.2370243299;3656.17720618557;3654.11738804124;3652.05756989691;3649.99775175258;3647.93793360825;3645.87811546392;3643.81829731959;3641.75847917526;3639.69866103093;3637.6388428866;3635.57902474227;3633.51920659794;3631.45938845361;3629.39957030928;3627.33975216495;3625.27993402062;3623.22011587629;3621.16029773196;3619.10047958763;3617.0406614433;3614.98084329897;3612.92102515464;3610.86120701031;3608.80138886598;3606.74157072165;3604.68175257732;3602.62193443299;3600.56211628866;3598.50229814433;3596.44248;3594.38266185567;3592.32284371134;3590.26302556701;3588.20320742268;3586.14338927835;3584.08357113402;3582.02375298969;3579.96393484536;3577.90411670103;3575.8442985567;3573.78448041237;3571.72466226804;3569.66484412371;3567.60502597938;3565.54520783505;3563.48538969072;3561.42557154639;3559.36575340206;3557.30593525773;3555.2461171134;3553.18629896907;3551.12648082474;3549.06666268041;3547.00684453608;3544.94702639175;3542.88720824742;3540.82739010309;3538.76757195876;3536.70775381443;3534.6479356701;3532.58811752577;3530.52829938144;3528.46848123711;3526.40866309278;3524.34884494845;3522.28902680412;3520.22920865979;3518.16939051546;3516.10957237113;3514.0497542268;3511.98993608247;3509.93011793814;3507.87029979381;3505.81048164948;3503.75066350515;3501.69084536082;3499.63102721649;3497.57120907216;3495.51139092784;3493.45157278351;3491.39175463918;3489.33193649485;3487.27211835052;3485.21230020619;3483.15248206186;3481.09266391753;3479.0328457732;3476.97302762887;3474.91320948454;3472.85339134021;3470.79357319588;3468.73375505155;3466.67393690722;3464.61411876289;3462.55430061856;3460.49448247423;3458.4346643299;3456.37484618557;3454.31502804124;3452.25520989691;3450.19539175258;3448.13557360825;3446.07575546392;3444.01593731959;3441.95611917526;3439.89630103093;3437.8364828866;3435.77666474227;3433.71684659794;3431.65702845361;3429.59721030928;3427.53739216495;3425.47757402062;3423.41775587629;3421.35793773196;3419.29811958763;3417.2383014433;3415.17848329897;3413.11866515464;3411.05884701031;3408.99902886598;3406.93921072165;3404.87939257732;3402.81957443299;3400.75975628866;3398.69993814433;3396.64012;3394.58030185567;3392.52048371134;3390.46066556701;3388.40084742268;3386.34102927835;3384.28121113402;3382.22139298969;3380.16157484536;3378.10175670103;3376.0419385567;3373.98212041237;3371.92230226804;3369.86248412371;3367.80266597938;3365.74284783505;3363.68302969072;3361.62321154639;3359.56339340206;3357.50357525773;3355.4437571134;3353.38393896907;3351.32412082474;3349.26430268041;3347.20448453608;3345.14466639175;3343.08484824742;3341.02503010309;3338.96521195876;3336.90539381443;3334.8455756701;3332.78575752577;3330.72593938144;3328.66612123711;3326.60630309278;3324.54648494845;3322.48666680412;3320.42684865979;3318.36703051546;3316.30721237113;3314.2473942268;3312.18757608247;3310.12775793814;3308.06793979381;3306.00812164948;3303.94830350515;3301.88848536082;3299.82866721649;3297.76884907216;3295.70903092784;3293.64921278351;3291.58939463918;3289.52957649485;3287.46975835052;3285.40994020619;3283.35012206186;3281.29030391753;3279.2304857732;3277.17066762887;3275.11084948454;3273.05103134021;3270.99121319588;3268.93139505155;3266.87157690722;3264.81175876289;3262.75194061856;3260.69212247423;3258.6323043299;3256.57248618557;3254.51266804124;3252.45284989691;3250.39303175258;3248.33321360825;3246.27339546392;3244.21357731959;3242.15375917526;3240.09394103093;3238.0341228866;3235.97430474227;3233.91448659794;3231.85466845361;3229.79485030928;3227.73503216495;3225.67521402062;3223.61539587629;3221.55557773196;3219.49575958763;3217.4359414433;3215.37612329897;3213.31630515464;3211.25648701031;3209.19666886598;3207.13685072165;3205.07703257732;3203.01721443299;3200.95739628866;3198.89757814433;3196.83776;3194.77794185567;3192.71812371134;3190.65830556701;3188.59848742268;3186.53866927835;3184.47885113402;3182.41903298969;3180.35921484536;3178.29939670103;3176.2395785567;3174.17976041237;3172.11994226804;3170.06012412371;3168.00030597938;3165.94048783505;3163.88066969072;3161.82085154639;3159.76103340206;3157.70121525773;3155.6413971134;3153.58157896907;3151.52176082474;3149.46194268041;3147.40212453608;3145.34230639175;3143.28248824742;3141.22267010309;3139.16285195876;3137.10303381443;3135.0432156701;3132.98339752577;3130.92357938144;3128.86376123711;3126.80394309278;3124.74412494845;3122.68430680412;3120.62448865979;3118.56467051546;3116.50485237113;3114.4450342268;3112.38521608247;3110.32539793814;3108.26557979381;3106.20576164948;3104.14594350515;3102.08612536082;3100.02630721649;3097.96648907217;3095.90667092783;3093.84685278351;3091.78703463918;3089.72721649485;3087.66739835052;3085.60758020619;3083.54776206186;3081.48794391753;3079.4281257732;3077.36830762887;3075.30848948454;3073.24867134021;3071.18885319588;3069.12903505155;3067.06921690722;3065.00939876289;3062.94958061856;3060.88976247423;3058.8299443299;3056.77012618557;3054.71030804124;3052.65048989691;3050.59067175258;3048.53085360825;3046.47103546392;3044.41121731959;3042.35139917526;3040.29158103093;3038.2317628866;3036.17194474227;3034.11212659794;3032.05230845361;3029.99249030928;3027.93267216495;3025.87285402062;3023.81303587629;3021.75321773196;3019.69339958763;3017.6335814433;3015.57376329897;3013.51394515464;3011.45412701031;3009.39430886598;3007.33449072165;3005.27467257732;3003.21485443299;3001.15503628866;2999.09521814433;2997.0354;2994.97558185567;2992.91576371134;2990.85594556701;2988.79612742268;2986.73630927835;2984.67649113402;2982.61667298969;2980.55685484536;2978.49703670103;2976.4372185567;2974.37740041237;2972.31758226804;2970.25776412371;2968.19794597938;2966.13812783505;2964.07830969072;2962.01849154639;2959.95867340206;2957.89885525773;2955.8390371134;2953.77921896907;2951.71940082474;2949.65958268041;2947.59976453608;2945.53994639175;2943.48012824742;2941.42031010309;2939.36049195876;2937.30067381443;2935.2408556701;2933.18103752577;2931.12121938144;2929.06140123711;2927.00158309278;2924.94176494845;2922.88194680412;2920.82212865979;2918.76231051546;2916.70249237113;2914.6426742268;2912.58285608247;2910.52303793814;2908.46321979381;2906.40340164948;2904.34358350515;2902.28376536082;2900.22394721649;2898.16412907216;2896.10431092784;2894.04449278351;2891.98467463917;2889.92485649485;2887.86503835052;2885.80522020619;2883.74540206186;2881.68558391753;2879.6257657732;2877.56594762887;2875.50612948454;2873.44631134021;2871.38649319588;2869.32667505155;2867.26685690722;2865.20703876289;2863.14722061856;2861.08740247423;2859.0275843299;2856.96776618557;2854.90794804124;2852.84812989691;2850.78831175258;2848.72849360825;2846.66867546392;2844.60885731959;2842.54903917526;2840.48922103093;2838.4294028866;2836.36958474227;2834.30976659794;2832.24994845361;2830.19013030928;2828.13031216495;2826.07049402062;2824.01067587629;2821.95085773196;2819.89103958763;2817.8312214433;2815.77140329897;2813.71158515464;2811.65176701031;2809.59194886598;2807.53213072165;2805.47231257732;2803.41249443299;2801.35267628866;1800.28105814433;1798.22124;1796.16142185567;1794.10160371134;1792.04178556701;1789.98196742268;1787.92214927835;1785.86233113402;1783.80251298969;1781.74269484536;1779.68287670103;1777.6230585567;1775.56324041237;1773.50342226804;1771.44360412371;1769.38378597938;1767.32396783505;1765.26414969072;1763.20433154639;1761.14451340206;1759.08469525773;1757.0248771134;1754.96505896907;1752.90524082474;1750.84542268041;1748.78560453608;1746.72578639175;1744.66596824742;1742.60615010309;1740.54633195876;1738.48651381443;1736.4266956701;1734.36687752577;1732.30705938144;1730.24724123711;1728.18742309278;1726.12760494845;1724.06778680412;1722.00796865979;1719.94815051546;1717.88833237113;1715.8285142268;1713.76869608247;1711.70887793814;1709.64905979381;1707.58924164948;1705.52942350515;1703.46960536082;1701.40978721649;1699.34996907217;1697.29015092783;1695.23033278351;1693.17051463918;1691.11069649485;1689.05087835052;1686.99106020619;1684.93124206186;1682.87142391753;1680.8116057732;1678.75178762887;1676.69196948454;1674.63215134021;1672.57233319588;1670.51251505155;1668.45269690722;1666.39287876289;1664.33306061856;1662.27324247423;1660.2134243299;1658.15360618557;1656.09378804124;1654.03396989691;1651.97415175258;1649.91433360825;1647.85451546392;1645.79469731959;1643.73487917526;1641.67506103093;1639.6152428866;1637.55542474227;1635.49560659794;1633.43578845361;1631.37597030928;1629.31615216495;1627.25633402062;1625.19651587629;1623.13669773196;1621.07687958763;1619.0170614433;1616.95724329897;1614.89742515464;1612.83760701031;1610.77778886598;1608.71797072165;1606.65815257732;1604.59833443299;1602.53851628866;1600.47869814433;1598.41888;1596.35906185567;1594.29924371134;1592.23942556701;1590.17960742268;1588.11978927835;1586.05997113402;1584.00015298969;1581.94033484536;1579.88051670103;1577.8206985567;1575.76088041237;1573.70106226804;1571.64124412371;1569.58142597938;1567.52160783505;1565.46178969072;1563.40197154639;1561.34215340206;1559.28233525773;1557.2225171134;1555.16269896907;1553.10288082474;1551.04306268041;1548.98324453608;1546.92342639175;1544.86360824742;1542.80379010309;1540.74397195876;1538.68415381443;1536.6243356701;1534.56451752577;1532.50469938144;1530.44488123711;1528.38506309278;1526.32524494845;1524.26542680412;1522.20560865979;1520.14579051546;1518.08597237113;1516.0261542268;1513.96633608247;1511.90651793814;1509.84669979381;1507.78688164948;1505.72706350515;1503.66724536082;1501.60742721649;1499.54760907216;1497.48779092784;1495.42797278351;1493.36815463918;1491.30833649485;1489.24851835052;1487.18870020619;1485.12888206186;1483.06906391753;1481.0092457732;1478.94942762887;1476.88960948454;1474.82979134021;1472.76997319588;1470.71015505155;1468.65033690722;1466.59051876289;1464.53070061856;1462.47088247423;1460.4110643299;1458.35124618557;1456.29142804124;1454.23160989691;1452.17179175258;1450.11197360825;1448.05215546392;1445.99233731959;1443.93251917526;1441.87270103093;1439.8128828866;1437.75306474227;1435.69324659794;1433.63342845361;1431.57361030928;1429.51379216495;1427.45397402062;1425.39415587629;1423.33433773196;1421.27451958763;1419.2147014433;1417.15488329897;1415.09506515464;1413.03524701031;1410.97542886598;1408.91561072165;1406.85579257732;1404.79597443299;1402.73615628866;1400.67633814433;1398.61652;1396.55670185567;1394.49688371134;1392.43706556701;1390.37724742268;1388.31742927835;1386.25761113402;1384.19779298969;1382.13797484536;1380.07815670103;1378.0183385567;1375.95852041237;1373.89870226804;1371.83888412371;1369.77906597938;1367.71924783505;1365.65942969072;1363.59961154639;1361.53979340206;1359.47997525773;1357.4201571134;1355.36033896907;1353.30052082474;1351.24070268041;1349.18088453608;1347.12106639175;1345.06124824742;1343.00143010309;1340.94161195876;1338.88179381443;1336.8219756701;1334.76215752577;1332.70233938144;1330.64252123711;1328.58270309278;1326.52288494845;1324.46306680412;1322.40324865979;1320.34343051546;1318.28361237113;1316.2237942268;1314.16397608247;1312.10415793814;1310.04433979381;1307.98452164948;1305.92470350515;1303.86488536082;1301.80506721649;1299.74524907216;1297.68543092784;1295.62561278351;1293.56579463918;1291.50597649485;1289.44615835052;1287.38634020619;1285.32652206186;1283.26670391753;1281.2068857732;1279.14706762887;1277.08724948454;1275.02743134021;1272.96761319588;1270.90779505155;1268.84797690722;1266.78815876289;1264.72834061856;1262.66852247423;1260.6087043299;1258.54888618557;1256.48906804124;1254.42924989691;1252.36943175258;1250.30961360825;1248.24979546392;1246.18997731959;1244.13015917526;1242.07034103093;1240.0105228866;1237.95070474227;1235.89088659794;1233.83106845361;1231.77125030928;1229.71143216495;1227.65161402062;1225.59179587629;1223.53197773196;1221.47215958763;1219.4123414433;1217.35252329897;1215.29270515464;1213.23288701031;1211.17306886598;1209.11325072165;1207.05343257732;1204.99361443299;1202.93379628866;1200.87397814433;1198.81416;1196.75434185567;1194.69452371134;1192.63470556701;1190.57488742268;1188.51506927835;1186.45525113402;1184.39543298969;1182.33561484536;1180.27579670103;1178.2159785567;1176.15616041237;1174.09634226804;1172.03652412371;1169.97670597938;1167.91688783505;1165.85706969072;1163.79725154639;1161.73743340206;1159.67761525773;1157.6177971134;1155.55797896907;1153.49816082474;1151.43834268041;1149.37852453608;1147.31870639175;1145.25888824742;1143.19907010309;1141.13925195876;1139.07943381443;1137.0196156701;1134.95979752577;1132.89997938144;1130.84016123711;1128.78034309278;1126.72052494845;1124.66070680412;1122.60088865979;1120.54107051546;1118.48125237113;1116.4214342268;1114.36161608247;1112.30179793814;1110.24197979381;1108.18216164948;1106.12234350515;1104.06252536083;1102.00270721649;1099.94288907217;1097.88307092783;1095.82325278351;1093.76343463918;1091.70361649485;1089.64379835052;1087.58398020619;1085.52416206186;1083.46434391753;1081.4045257732;1079.34470762887;1077.28488948454;1075.22507134021;1073.16525319588;1071.10543505155;1069.04561690722;1066.98579876289;1064.92598061856;1062.86616247423;1060.8063443299;1058.74652618557;1056.68670804124;1054.62688989691;1052.56707175258;1050.50725360825;1048.44743546392;1046.38761731959;1044.32779917526;1042.26798103093;1040.2081628866;1038.14834474227;1036.08852659794;1034.02870845361;1031.96889030928;1029.90907216495;1027.84925402062;1025.78943587629;1023.72961773196;1021.66979958763;1019.6099814433;1017.55016329897;1015.49034515464;1013.43052701031;1011.37070886598;1009.31089072165;1007.25107257732;1005.19125443299;1003.13143628866;1001.07161814433;999.0118;996.95198185567;994.89216371134;992.83234556701;990.77252742268;988.712709278351;986.652891134021;984.593072989691;982.533254845361;980.473436701031;978.413618556701;976.353800412371;974.293982268041;972.234164123711;970.174345979382;968.114527835052;966.054709690722;963.994891546392;961.935073402062;959.875255257732;957.815437113402;955.755618969072;953.695800824742;951.635982680412;949.576164536083;947.516346391752;945.456528247423;943.396710103093;941.336891958763;939.277073814433;937.217255670103;935.157437525773;933.097619381444;931.037801237113;928.977983092784;926.918164948454;924.858346804124;922.798528659794;920.738710515464;918.678892371134;916.619074226804;914.559256082474;912.499437938144;910.439619793814;908.379801649485;906.319983505155;904.260165360825;902.200347216495;900.140529072165;898.080710927835;896.020892783505;893.961074639175;891.901256494845;889.841438350516;887.781620206186;885.721802061856;883.661983917526;881.602165773196;879.542347628866;877.482529484536;875.422711340206;873.362893195876;871.303075051546;869.243256907217;867.183438762886;865.123620618557;863.063802474227;861.003984329897;858.944166185567;856.884348041237;854.824529896907;852.764711752578;850.704893608247;848.645075463918;846.585257319588;844.525439175258;842.465621030928;840.405802886598;838.345984742268;836.286166597938;834.226348453608;832.166530309279;830.106712164948;828.046894020619;825.987075876289;823.927257731959;821.867439587629;819.807621443299;817.747803298969;815.687985154639;813.628167010309;811.568348865979;809.50853072165;807.44871257732;805.38889443299;803.32907628866;801.26925814433
